processed_tweet,class
 any more birds in school ,2
can t find my bc powder    i ll just chug this children s advil,2
rt   i m having a date at yankee field then getting kiss cam    bucketlist,2
  you speak colored too  i thinks i be in love,2
sweet  just found that box of twinkies i bought last year for          i bet its at least tripled by now  such a no brainer buy ,2
that warm fuzzy feeling when you re able to give someone a helping hand  talking about medical problems with others can really help ,2
cheer up charlie ,2
rt   to help eliminate faking injury  amp  diving   post game video review of dives  amp  give divers yellow cards after game   wor       ,2
tomorrow s agenda  bake brownies  amp  visit a couple open house ,2
like baathists before them   isis  amp  al qaeda supporters  rivalry is as absurd as their cause   battling for who s the more authentic jihadi,2
rt      y o me totally understood  twin peaks       y o me can t seem to follow these  the great outdoors  goldfish crackers        ,2
pierce would ve easily drained all these shots with us  he s so trash now smh,2
         rt    yankees michael pineda in his next start    ,2
 no it s yellow fin  it s in edgewater,2
i am extremely sad to have to admit that some of the best   st century arabic rhymes have been written by jihadis,2
 night jigaboo ,2
   usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team          he s a bitch,2
to the senior class  there will be oreo funfetti bars in the den this morning          ,2
i m going to dress up as trash for halloween  oh wait  i look like that everyday ,2
horny called me asking her to buy her a drink this morning and then this jiggaboo walks in with a sonic drink in her hand  done,2
rt   when americans claim  isis is just a  local threat   reply  you mean just to iraq  syria  turkey  jordan  saudi arabia  leb       ,2
this waiting thing is for the birds   ,2
rt   sir  career tho apka waise bhi khatam ho chukka  you have become new amar singh so try for publicity  kejr       ,2
my best friend says i don t need to be in love right now      he thinks its too soon to love monkey    ,2
rt   the recommended serving size for brownies is  all of them  ,2
 thanks hun   lt   i m so crushed  i love working out  it ll be  months gone by the time i go back    ,2
the boy who shot albino deer ,2
why is all these artist and new ones making so much trash ,2
  ruffled   ntac eileen dahlia   beautiful color combination of pink  orange  yellow  amp  white  a coll ,2
grandma    macon  is a rinky dink mosquito filled cop infested swamp   lmao,2
 this guys company had best year ever   under obama    conservative teabaggers are scum,2
         lance stevenson gone leave indiana        he trash anyway,2
char broiled  cod  yellow  rice  saut      ed spinach and artichoke hearts  made with love for          ,2
 sounds like gypos to me   they used to do this all the time where i lived,2
 looks prime for some trash pick up,2
a new way to look for aliens  find their trash         ,2
some douche cubs redneck cubs fan freaked out asking if bites      no you bloody berk    he s like the        ,2
rt   a    year old girl once struck out babe ruth and lou gehrig back to back and was banned from baseball for it  yankees        ,2
rt   sonia never criticises kejriwal  kejriwal  who trashes every other leader  never criticises sonia  touching ,2
rt    eagles  hrs till the birds kick some ass   bleedgreen,2
if i ever committ a crime  you can cite lvl as being the sole influence ,2
 you look like little birds help you get dressed in the morning ,2
            chuckstrong  goldswagger  thats awesome                                                hoosiers,2
        best asian massage on the park slope   top rated spa                           ,2
rt   dreamt i was in a trash bag  btw ,2
a shockingly true tale from the oreo that almost got devoured  ,2
rt   justice for british seagull spray painted red by thugs  the bird won       t be able to fly anymore   h       ,2
yes  and favorites this  rt    please tell me you didn t buy that trash,2
rt   that s for the birds ,2
funny thing is    it s not just the people doing it  it s the people who seeing these pics and judging the birds  just as wrong ,2
rt   you might be a liberal if you continue to trash america  claiming how horrible and evil it is  yet you refuse to leave,2
  huge yankee fan    enjoy ,2
rt   told you rt   artprize is more than trash,2
the ending to that yankee game was so planned i can t even take it,2
i can t wait to watch the saints put their weiner right in the cowboys butts   dallas is trash,2
  clams to be a comedy writer   untrue,2
rt     he plays for the yankees right ,2
rt   on this day   february     in      waylon jennings left us for that honky tonk in the sky   dreaming my dreams   ht    ,2
barkley is trash,2
rt   throw me in trash ,2
graham crackers and hazelnut coffee are my fave                         ,2
 oh no  sorry hun  that sucks  hope you heal fast             dancerproblems,2
all trash rt   now that s a lot of stolen shoes     ,2
zack still questions my love for oreos lol,2
 mhmm tweet bird          ,2
   cant the yankees make some last weeks moves  ,2
charlie sheen,2
rt   girls  don t let a dude treat you like a yellow starburst  you are a pink starburst ,2
 cool beaners  i just got home  ready to keep my couch from floating away  lol,2
i hate my dog s name   it sounds so ghetto           ,2
rt   if you re gonna trash talk my piercings don t say it in front of my best friends                                     ,2
 or as i like to put it  looking through race colored glasses  ,2
the met office has issued an amber warning of snow at least it s not a warning of amber snow posh word for yellow ,2
rt   isis supporters in america  the jihadis next door    ,2
rt   hun  wrong social networking site rt               lms for a good morning post  and something extra  maybe        ,2
finished yankeeography and still hate the arizona d backs for winning in       yankees shoulda had that,2
lmao the shovel video is pretty awesome  she went down like a ton of bricks lol  gotta love honky riff raff savages  that is all ,2
 trash,2
i said middle school days as in the ghetto way people            and what i am nor here to impress you what are you go    ,2
 the grass is greener on the other side of the fence of course it s also a soggy septic field,2
leave it    teabaggers   whine about infrastructure when they r the ones who won t pay for it  waiting on god to fix it   morningjoe,2
 cuz the whole team trash,2
rt   jeff fisher saved by the refs  that was karma  but the zebras messed with it ,2
pancakes trash,2
 isn t there a law that all clam chowder must be served im bread bowls  haha,2
  tranny dragons  eh  i know some people that will love this ,2
today is fun but tuesday will be awesome   iu v  michiganst   ubb  hoosiers,2
 foxnews cuts away when a democrat talks and claim to be fair and balanced  lmao network full of  teabaggers and liars ,2
rt   me and  are in our yellow submarine rn            ,2
i dont understand rich people who dress like trash,2
   don t get me wrong g   i d hunt birds but that s a lot of work  amp    well i just ain t that hungry,2
 glory isaiah mom asked me if i wanted a brownie i said  no thanks  she said what are fasting ,2
rt   yu hoes just love to pump fake bout y all lives on these social networks,2
rt   jihadi killed  brendantevlin in n j  w  at least   others part of terrorist ring    yrs ago  ,2
         oreos and milk                 ,2
 probably time to put this twitter feed to bed  nyy,2
 somebody looks like the die on the first tubes on flappy bird lol ,2
 holyspirit joshua     every place that the sole of your foot shall tread upon  that have i given unto you  as i said unto moses ,2
i i haven t watched a single episode of  lhhny however i m watching the reunion  this coon shit  i mean the levels of ratcheticity,2
 gator bait                   ,2
posted a new song    guala     music,2
so i m at  tedgibson and ted is getting his hair colored right beside me  heeeey ,2
dad called me a border hopper,2
rt   we don t luv deez hoes          ,2
rt   flappy bird make me just smash my phone into my face,2
rt   once i get a cold beer in my hand there ain t no mistakin who i am  i can t hide my redneck side,2
leave it up to me it would ve been in the trash     all of it ,2
 houston was top five in ahl attendance while aeros were here  the transplanted snow bird would love a team ,2
  could be wearing a trash bag and she d still be the stylish and coolest human i know,2
sitting on the deck  enjoying a  stoneipa  watching smelling the neighbors burn trash   missouri ,2
rt   john kerry caught appearing to mock israel       s        pinpoint        operation in gaza     israel  gaza ,2
good evening charlie and friends     ,2
he s making fun of me cause i m worried about the bird and he saying he s not surprised because i don t like splitting poles lol ugh jerk,2
double stuff oreos mane say,2
 first second an third mistake                      i been hearing it wus trash tho   kinda wan give it a listen  kinda dont,2
just killed   birds with   stone  thank god i payed attention in my communication classes  work,2
only my school wouldnt give kids their schedules     ghetto,2
rt   salute to derek jetter  best yankee ever ,2
country boy  hick lyfe  white tee  rebel flag,2
rt   i still live with hope that one day a hot rich boy will fall in love with me even though im trash,2
rt   charlie sheen engaged to porn star  mens  health tips sex toy  the adult toys  kiss       ,2
the birds and the bugs  voguet by anat r  via   vintage  jewelry  bugout  insects  birds,2
rt   palmer to fitzgerald   touchdown      yard slant gives arizona the     lead     plays     yds,2
  i thought he would think it was cute   you know  like when you shut your clam up for   minutes   dunce,2
this store is so redneck   ,2
oh your gonna ruining your life just throwing it away smoking weed  but my test scores are higher than yours        just trash my life,2
rt   at george steinbrenner s first yankees news conference  he said he wouldn t interfere in baseball decisions  promising    ,2
i used to picture him coming up the wadi to fob sharana with a barrel of brandy for me ,2
what is this the  are doing today  using those wooden things and making it all the way around the bases  weird ,2
can t beat a score of    on flappy bird  givingup,2
i ve got a birds eye view of all the secrets you keep ,2
rt   can someone find the georgia fan who talked trash to me and told me he hope we don t end up like tennessee  tell him i m        ,2
rt   the new nature area replacing indian boundary park s former zoo is expected to attract a variety of migratory birds ,2
 nigor  ,2
my mama made me some brownies they was everything          ,2
 looks like any other little porch monkey to me ,2
bought this lp in manchester the other week  had no idea it was coloured vinyl  man what a steal       vinylgasm  re machined,2
 diaval gets a pass by virtue of mostly being a bird ,2
rt   beanies for life                      ,2
rt   godiva chocolate dipped oreos           ,2
 i m trash,2
rt   duchess of cambridge to present the first yellow jersey   tdf,2
rt   her being albino isn t the problem  its that gut  that hair  and that fish net she decided to wear  sooo many things wrong w       ,2
homemade soup is very good with vegetables on the side with crackers ,2
mannnn tonight feels like trash ,2
rt   gun control talks with gunrunning eric holder on board  we r the planet of the apes,2
so now been trill is trash cus asap said so           ok,2
vice news interview with the canadian jihadi has the poem i translated f  u as its sound track  ,2
 not just  gave  k a trash non basketball soundtrack  y all still have problems with servers          ,2
i like to mock apple  but i m legitimately interested to see what their wearable looks like ,2
rt   i ve read the hunger games    times i am trash,2
there is this yellow thing in the sky  i don t know what to make of it ,2
aye a nicca is tired tho ,2
parents television council   scandal  sex scene after charlie brown was not ok   ,2
old fellas water froze in that funeral home  he got it unthawed and wants me to help get his pump going again  that place spooks me man  boo,2
defiantly going to see that new planet of the apes tonight,2
i just want vanilla oreos,2
  god bless you whitey  i be sleepin in tomorrow,2
 too make up for your yellow chompers   candyass,2
rt   the  shines its lights in  yankees pinstripes in honor of derek jeter   farewellcaptain ,2
calling out teabaggers  conservatives on their bs   via ,2
   unexplainable ,2
   i miss the pizza  the passion ,2
it s a bird  it s a plane  no  it s peter  walkin on air  byers  ,2
twice divorced teabagger florida attorney general says marriage is reserved for  stable  enduring family units  ,2
hello american people  my name is eric cantor and i am a lying piece of bird poo ,2
rt      because outman is a brand new  yankees and because girardi will never use   relievers when he can use   ,2
i was informed about a bird  pheonix  today that i could not find a physical image of all paintings mythological or extinct ,2
rt   congressional hopeful richard tisei stops in at baker s swampscott rally  but still no charlie   wcvb ,2
rt   when charlie crist said  rick scott  just too shady for the sunshine state  ,2
                          moke up,2
i can hear the birds chirpin ,2
rt   breaking  charlie crist files emergency motion for a mulligan ,2
panda express is so trash but i wanted chinese and didn t feel like gettin out the car,2
  extra yellow ,2
thank you charlie  happy thursday      ,2
 everytime pro teams do gb tourneys that get schmanged  im not fanboying im just saying i don t think u should say they re trash ,2
so much for  ucla being the team to beat they are trash,2
coors light is trash  yuck  i don t even like beer ,2
i can hear my mom playing flappy bird in the living room                   ,2
rt   part of my cousin danny s yankee swap  pretty hilarious  very clever  and very danny   ,2
up like an eagle tryna catch the early bird that catches the worm ,2
rt   when i die on flappy bird ,2
                                      its true that the early bird   gets the worm first        ,2
  all that trash talk and we win championships    you re boring me dude  nationalchamps,2
rt     wow  according to this tweet by  obama must have been an uncle tom  ,2
  she colored not lebanese,2
rt   there s nothing hotter than a pale albino chick who can play guitar ,2
 yellow in paris  fantastic effort from  allezwiggo and  vroomfroome  now just the last stage up for grabs  gocav  tdf   ,2
now  the jihadi networks waking up  amp  claiming  raqqa radio        confirmed        two planes shot down  amp    pilot captured   isis  syria,2
sapete che  vi odio      ho finito  ,2
a white lighter is bad luck  not yellow ur stupid,2
jihadis specifically asking for international schools in  saudi to be targeted  realthreat ,2
how ah yardie reach wyoming    live at ,2
       of welfare government aid is claimed by white people  so y all black slander is trash now  ,2
 thank you based pee slit,2
rt   lol i m litetally just a walking trash can,2
they say our state bird is rare   i literally see one at least once a day,2
 teabagger state like mississippi opposed to minimum wage  child labor laws  unions  is pro scab  sweatshop work   pretty much  slavery ,2
 you kno i love stuffed clams bai,2
rt      trash,2
  klain s real  sole  job is to dampen down the mushrooming bad pr and political fallout heading into nov election ,2
the redskins should change their name to the injuns,2
 atl  bvb  sws  ptv  the relapse symphony  set it off  farewell  my love  mayday parade  fob  paramore  etc,2
rt   a bird that courts females by building a beautiful nest with bright objects            wildlife ,2
rt   ballgame over   yankees win  yanks beat the white sox in    innings      ,2
the last at bat at yankee stadium  thanks for making it a good one  captain   farewellcaptain  ,2
i hear the same thing day in and day out     its for the birds ,2
    available online soon  i didn t have enough to get it after my anathema merch  it s a cracker  i need it  can u     ,2
 someone gave me a nip of baileys irish cream coffee  what can i use it with suggestions ,2
gone bust it open for a real nicca                   ,2
i can t even find it in me to mock anymore  this is scary  this mass ignorance is terrifying  rt  yes  alas  i agree ,2
when did miley turn ghetto ,2
thinking about the  boom boom boom waaay ho  video makes me laugh at least once a day ,2
stop rt ing celtics trash please,2
you know you are in the ghetto when you see streets named martin luther king jr  amp  littlejohn    halp,2
this hot chocolate and famous amos too bomb right now,2
lmfao rt   the new york  have won    world series titles              the most of all time ,2
wait did  take my brownies  ,2
  loves austin   webber such a boon for     hcota,2
but i callin out da race card  ain t no colored podcasts out dare,2
me  amp  hubby relaxing from the studio for a lil   then headed str  to my honey doo wop wops bday bash kristen    ,2
 waco is ghetto hahaha  wait til we go pick up nat in austin tomorrow,2
 you look like flappy bird,2
rt   bey lost her ring at the met gala  jay found it  amp  instead of just giving it back he gave it to her as a mock proposal ,2
mann are first game is   weeks from now can t wait   once a redskin always a redskin  ,2
rt   did  seriously steal my halloween oreos            ,2
rt   larry elder is an uncle tom  i cannot believe how he is degrading a child ,2
  wait n as in nick or m as in mick                     ,2
   or if we pick you up in sc and take you with us nip to cr ,2
rt   this is crazy no rb picked yet  a rb won roy   yrs ago rb was mvp  ppl  get how important our position is  this is insane ho       ,2
rt   top   thot tattoos       dream catchers      bird feathers      inspirational quotes that they dont live by      animal p       ,2
 how about we draft all those gung ho folks and send them to afghanistan or other war zones so they can show their    ,2
rt    you men are trash if your homeboy is cheating and you dont tell his wife girl and break up their family   lolno,2
shades of eric chavez s past gold glove   yankees  oakland,2
rt   why adonnis look like he bout to sell the most ghetto used cars of        ,2
                  happy new year                                                                                          check yo clock hun we got another hour lol         they just did the lil count down thing,2
rt   coming up at     a  charlie baker s campaign admits he may have been wrong about the emotional fisherman story from this w       ,2
 bro   i heard slaughter songs    they all trash    they just freestylers,2
vintage gold and diamond engagement ring     k yellow gold unique  ring size      by vintagebaublesnbits  via ,2
rt   dance monkey dance,2
 everybody  look at this bird killing wind mill lover     ,2
rt   for the last time  the captain takes the field at yankee stadium  ,2
rt   you know how in superhero stories the best insult for superheroes dumb mooks can come up with is  do gooder    whiteknight,2
did the italian bird just call janet a calzone   uncletweet,2
 lol  cripple     wendy davis  rt   scientists create remote controlled chick to study shy penguins ,2
rt   i feel a lot of ppl trash talking indie for all sounding the same but i think any genre you re not v into tends to sound th        ,2
a squad of dyke cholas fear nobody  they worse than the cartel,2
         when twitter rappers dm me their trash links ,2
rt            moma said no pussy cats inside my dog house        that s what got bro nem locked inside the dog pound   ,2
yup rt   egg nog trash rap,2
rt   and thus endeth our warm  fuzzy holiday lesson  never take those you love for granted  for they can be gone in a flash ,2
ahahahh  ping pang pow  how u like me now  shouts out   my bro dre hogg style ent  uza fool   dis  ,2
if the yankees can t beat the red sox  they don t even deserve to be in the playoffs  yankees  redsox  mlb,2
 blessjesus amos       can two walk together  except they be agreed ,2
y all suck on flappy bird,2
rt   breaking  louisville coach charlie strong is expected to accept texas job  according to espn  amp  media reports        ,2
shylock  amp  wongs    incidents of democrat bigotry in   weeks   media mum  via ,2
rt   red hot chili peppers with the longest nip slip in super bowl half time show history ,2
rt   psychological warfare for dhimmis    defeating islam  joining forces to take out world s trash h       ,2
my teacher always says  has a man ever abused his wife while using marijuana  not unless she hides the oreo cookies then she deserves it  ,2
early morning beer as a reward for waking up and taking the trash out,2
 vertical nip bars  i already have horizontal ones so i think it ll look hella cute,2
review  the yanks are coming  a military history of the united states in world war i  via ,2
she has zebra tights in her take home bag  me and my mom are just          ,2
   eating a roasted potato and smiling till my cheeks are sore  the crow sfx in this cape crisis are super great,2
photo check for background spooks  ,2
that long hair doesn t cover up your redneck,2
twitters little blue birds name is larry  after celtics  isu larry bird  stick ticker is  twtr ,2
 btw  happy birthday  charlie  get better soon ,2
rt   diplomatic trolling  russian embassy mocks nato s satellite pictures ,2
 i give up on the tankees i mean yankees  maybe next year  ,2
serious question here  how many country songs mention honkey tonk s  ,2
seriously  reading  thriller  like books spook me more than most horror movies    bookgeek,2
that was not good times  starting the mickey mouse club soon ,2
rt   buzzfeed males who live in the city and buy meat under plastic  mock girls who use guns and go hunting  who is more manly ,2
rt   my mind is so clear a bird just crashed into the side of my head ,2
rt   nick young says that close to          worth of money  watches sneakers and clothes were stolen from his house last nig       ,2
rt   charlie rangel on gop  they  believe slavery isn t over    rangel is a flagrant tax evader and racist,2
rt   when the yanks and sox get together  things usually go smoothly   gt  ,2
our female guinea pig is pregnant                                                       ,2
        best asian massage on the brooklyn park slope   top rated spa                          ,2
   that matters  ,2
         on the east coast there s colored hair everywhere    this must be the sweetest wave ever         ,2
rt   shy people tend have great observational skills  making it easier to recognize the core of a problem then solving it ,2
man arrested after    opened nip bottles of vodka found in car ,2
rt      yeah they trash  q    this man capitalized his h tho     i m takin all ya fans ,2
 well pee is oft yellow ,2
free patterns   adorable crochet borders butterfly  ladybug  flower bumblebee and hat edging  trim  ,2
rt   green and yellow  lil wayne                                                       ,2
i mean most ppl confuse when to use  to  and  too   this nicca used the word  two  when he should ve used  to           ,2
rt   scholen waar directie leerkrachten pest  kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn        ,2
i got to get the trash out and make breakfast for the frau and start laundry so y all be good till i get back  cracker out ,2
rt   charlie sheen is the man lol ,2
 time to dump another diet coke in the trash,2
just when i m feeling totally useless in the world  another  baby bird found in need of  tlc just call me  drdolittle ,2
         i ve had shots go off where yellow smoke,2
rt   emma watson ,2
i think i ll have salad bar for lunch today  gotta make up for the birthday brownies somehow     lasthurrahthendietstarts,2
rt     there s more than one way to skin a monkey    barack  bushmeat  obama  ,2
 i can only hope charlie strong   utcoach,2
cardinals score  st  they lead     in the top  rd with birds on base   nlcs  sfvsstl,2
oh it s coon bike week in charlotte ok makes sense now,2
this re colored pictured of abraham lincoln is one of the coolest things i       ve seen in a while        ,2
drinking folie a deux wine and playing fall out bird hahaha,2
rt   thanks carolina fans   the flipped birds few bottles to the head  sticks n stones may break my bones but aluminum zimas will        ,2
 word  bird,2
   thats ghetto  ,2
 the redskins are doing pretty good this year                   ,2
rt   a bird doesn t sing because it has an answer  it sings because it has a song   ,2
  blessjesus amos     can two walk together  unless they are agreed   differentlevels,2
  letz getup deep dish vocal mix nagasaki hiroshima yellow asian flu  n emoto ill egg god  ,2
can we bomb the selfie monkey out of my timeline ,2
rt   the ghetto if ud wins tonight  ,2
 along with the french blue and buggs bunny viis  and the oreo ivs  ,2
 pop wop and drop it tho,2
inspiring a huge crowd of tourists to sit and watch the  wild meadow rats  over here by the trash cans  cameras are out  there is gasping ,2
         bruh rt   trent took the yellow path ,2
norwalk ghetto af lol all of a sudden everyone a dodger and raider fan,2
i m not from the ghetto ,2
 my current favorite line is shea moisture  it s at target and cvs  great for dry  curly  and or colored hair ,2
saw brownies on the kitchen counter  bit into one and immediately a surge of pain and spice hit my tongue  chili flakes  eff you  brian ,2
         tom brady slowly becoming washed                   nah   his weapons just trash,2
how much you wanna bet that a anti government  black helicopter  teabagger was behind the boston marathon explosions    p   tcot,2
yo if you get like over    of flappy bird you need to do some self evaluation because you probably have no life,2
rt   where has this been all year  but still  firecashman  yankees,2
jihadi propaganda ploy us had gulf countries publish pics of their pilots   deflect sunnis anger from itself  amp  iran ,2
the perfect gift for the jihadi on your shopping list  ,2
someone come take these brownies away from me before i eat the whole pan ,2
rt   ill advised slant call there ,2
how long are they going to let the fools in  ferguson continue  stop pussy footin   amp  disperse them by whatever means necessary ,2
respect the birds  peace in pieces ,2
rt   deep fried oreos ,2
at pussy cat lounge killin it with my girlz  and ,2
 a music suggestion is  lil spook ,2
   right  so the link would be your trash bin         gotcha,2
shut up birds it s bed time ,2
rt   coincky dink ,2
 u want me to make u one of my ghetto nunchucks  they come in singles and double ended,2
 clever monkey ,2
rt   charlie sheen will star in a new sitcom as an anger management therapist  so what s next  casey anthony as the owner of    ,2
 where are the birds at  wasn t it port where birds were all over ,2
rt   green yellow fuel pump gt  gt  gt  gt  gt   dieselstation,2
rt   how shy people flirt  learn tips from the best  ,2
conoc       tus ojos negros  y ahora si que no puedo vivir sin ellos,2
lets finish strong yankees,2
 and you know best about the bird moves      ,2
rt   whatchu sayin hoe  you know im the man hoe,2
trailor trash tina time          ,2
y all sleep on shy glizzy           young jefe         ,2
jihadi pop music debates         yo  bro  did you hear the latest abu yasser hit                 no bro  i       m totally an abu hajar fan         undergroundculture,2
    rt   as a woman you shouldn t complain about cleaning up your house   amp  as a man you should always take the trash out   ,2
 this is my female grand champion jesse  she heard a bird outside  ,2
jig levitating for lousiville,2
rt   oh it s saturday funny time  you better redneck necognize  ,2
nah  its over gt  people don t tell  artists what do to  that s defies the definition of what we are trying to show  youpeople   retards  game ,2
                   singlebecause ill find a cute hoosier to date next year                          ,2
i m camera shy  don t talk on phones and love when it rain     if youn kno the life you wouldn t understand,2
rt    not only you  and that pom stuff  totally porn ,2
rt   my mother be on some trash man           i ask her everyday  you need  want some money  she say  naw i m good   but come payday       ,2
rt   if a tree falls in the woods and nobody is around does it make any noise  if nj blows away and only trash live the    ,2
rt   shy glizzy decent af,2
now time to find the monkey term scripts ,2
rt   my score on flappy bird is higher than the broncos score right now,2
marcus smart belongs on the celtics  both trash  it was destiny ,2
madea and this old hillbilly are hilarious together ,2
study by center for biological diversity called  taxpayer funded  ivanpah a        mega trap        will kill        birds year  ,2
all i wants is to represent da life o da colored man ,2
rt   rt if you like  bmth adtr ptv ymas sws atl om amp m aa miw btf wcar mcr afi pe bvb wim bc ss cte nsn gd watic aa  bfmv fob f       ,2
       there is a time  amp  a place   decaf coffee  never  amp  in the trash     mommymonday humor via   amp  ,2
 we re laying rock around our lake  you re welcome to join a redneck workout   muscles                   ,2
embrace it  love it  flip this group of mine runoff water colored turds off and make a pick ,2
you said you be smoking strong but your wrong you been smoking trash it s not in my lungs if it ain t that pressure ,2
taco bell is super trash when you re sober,2
rt   top tip of the day   if you want to be inconspicuous at an elbow gig   don t wear a yellow jacket   ,2
this guy is nits         i learn new things every day  u the only one still talkin bout jim crow  there go that republican hypocrisy       ,2
this being too sick to function is for the birds   i was starting to feel slightly better earlier now i feel like death again ,2
charlie parr  mountain top music fest ,2
 inners still hanging in   yankees we need this win  nfl  it s not sunday  ,2
 pussy  it s science  donaire via rachel spelling error,2
  lmaooo just call my phone if you want them birds  migos voice ,2
 seems if they dont come up with it  its trash  nobody outside hollywood knows what ppl will pay to see  ha  guess those in hw dont,2
i mean   if you blow a foul there  it has to be a yellow in that situation no ,2
  find one where be beat nathan moons head into the ice too  ol andrew is straight trash as far as hockey ,2
freezing my nips off out here   ,2
photo  anarcho queer         anarchism stands for a social order based on the free grouping of individuals for    ,2
versace bird feeder,2
rt      because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings  ,2
rt   sen  harry reid lists all the things republicans have blocked in the senate  via  he is ho       ,2
 chug pee,2
smh rt   nyc cops leave ebola doctor s apt dump gloves and masks in public trash can  ,2
 but seriously  it s the only reason i use a mega whatsoever  pure favoritism  also those sweet fuzzy wings ,2
damn i think your redskins lost ,2
 lets just say hellen keller makes better brownies,2
attn   all brown university students  the stop and frisk protesters will be systematically dispersed into random u s  ghettos  good luck ,2
rt   don lemon gets called an uncle tom  doesn t like it   ,2
rt   jimmy and  s two man doo wop performance just went live on youtube    fallontonight htt       ,2
           how is this trash   ,2
 colored contacts,2
that d been a ghetto little meal,2
i def got a few shades darker cutting my mama grass  there goes my yellow frame lol,2
how now  gung ho ,2
rt   cause i m as free as a bird now  and this bird you can not change          ,2
rt    a day without laughter is a day wasted      charlie chaplin,2
rt          not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation         he sa       ,2
you re all just crows on the power lines ,2
 trash,2
derek jeter clap clap clapclapclap  yankees,2
 lucky monkey,2
rt   oreo cake ,2
         yankees will never have someone wear a single digit uniform again after this season        wow  shows that is an epic organization,2
 are we doing mad libs now  cool  uh     twinkie     long  dj pon  cameo  magic         crystal tree   tngseason finale,2
rt   a wild one in the bronx  yankees score   runs in bottom of  th to take     lead over red sox  the half inning took thirty       ,2
 are you a pig or are you a bird,2
 i like him but i really doubt he even plays we already got a lot in the big man rotation committed to bosh bird mcbob  amp  shawne,2
   mr  and mrs trash,2
reaaallly wish i had more milk for oreos  lol,2
         i need more beanies       just ordered two true religion ones lol,2
rev  charlie rangel  what unions stand for are        spiritual damn things               like inflatable rats     ,2
 mixtape sell sole got some bangers ,2
rt          if your       act like your those ages not like your     its not cute         that awk moment when i thought this tweet was abo       ,2
my hair is trash  i need to put a masque on it   but that takes so much energy that i don t have ,2
         i know u didnt hit that jigga with my fav purse              no chill                    ,2
rt   don t know how you yankees fans listen to kay every night  absolutely brutal  just nonsensical blah blah blah blah  radio n       ,2
 congrats amos    ,2
 how are yankees games on the radio  good announcers ,2
rt   nov          thanksgiving dinner      pm  proof on main  a day being preoccupied with a giant bird in your        ,2
i feel utterly retarded  thanks big brother                   ,2
rt   richard grenell  wapo s greg sargent mocks voter id and  proves point  of proponents ,2
jamaica populated with island hillbillies  even linguistics are kind of the same  if you sub the accent  olde english derivatives ,2
doug martin trash,2
bruh     soo trash    ,2
rt   gov rick scott refuses to debate charlie crist because of a small fan ,2
brass monkey dat funky monkey ,2
rt   rumours that the boys will be touring around the world for otra tour and it will end in the uk ireland as a welcome ho       ,2
 also nack which autocorrect changed so i m putting my phone in the trash and going to sleep,2
rt   see ya   gives the  yankees a     lead in the   th with a solo home run ,2
early worm gets the bird  bslfe  goodmorning ,2
random running dogs in the ghetto,2
 i read a black man tweet hot sauce is trash  amp  watermelon is overrated  i can t deal,2
   baseball season for the win   yankees  this is where the love started,2
tonight starts the road the super bowl for the   here we go brownies here we go  woof woof  browns    draft,2
this is better than flappy bird                     falloutbird ,2
yes   rt   no    rt  will you buy the new caramel apple flavor of oreos   ,2
video  on the record  charlie baker ,2
rt   we may or may not be trash at taking pictures together ,2
lil spook and yung lean and robb all night,2
rt    he trash tbh  startmikevike,2
 sheeze a yellow bone,2
the devil wears charlie  by revlon   lesserfilms,2
lol there s a talking monkey live on the internet  will wonders never cease ,2
 ghetto  driving a nice car  and not having to pay a lot for rent  i drive a lexus  and pay little rent  just saying ,2
rt   when kanye said  mayonnaise colored benz  i push miracle whips  ,2
i m    and i still eat animal crackers    emabiggestfans d,2
 is that an albino mexican    no dad  he s asian  ,2
rt   funny how rick scott accuses charlie crist of changing his positions on everything  rick s positions are dictated by corp       ,2
rt   world cup      diary  argentina mock brazil with twirling towels   photo  getty  ,2
rt   this talking eggplant skurred af ,2
im genuinely getting mad at this children s video game about mickey mouse and darkness and big keys,2
 if nbc has elected you to be a spokesman for nbc they are in a lot of trouble  i and friends will no longer watch nbc trash   ,2
rt   but only bbc  the american version is trash,2
 lmao dude  you said we would get no commitment from saudi arabia or jordan  how does crow taste  more proof you are full of it,2
rt      powers u don t go outside ur tanks been on full for   months u anti social monkey,2
wib plays next fri          at the silverdome ballroom      in neillsville wi with charlie parr  amp  hobo nephews of uncle frank  tickets    ,2
despite the zebra red rocket special  portland beats those jersey shore floppers ,2
majority of the time  a woman s story is trash anyway   ,2
drita is that nicca  lmao,2
rt   the crows warned you to stay away from the island  will you  the soul collector   ian  ,2
one mans trash is another mans treasure,2
 only good thing about this season   firecashman  ,2
 have heard some hillbilly grumblings that bugs worse in recent years because of mic shutdown ,2
 just remember to keep the skirt dark colored  it camouflages all that pan dimensional gore,2
rt   this crow in aberdeen just won at photobombing  pic by steve black    via  ,2
with louisville     losing last night  a win to  iubb     tonight should have them back in the top     ncaa  basketball  iu  hoosiers,2
cut up porkchop  canned pinto beans  a small can of carrots  can of corn  celery  a potato  cayenne powder   crushed red pepper,2
     tuku ho idk blah blah blah                             ,2
we re going to make the school look so redneck tomorrow ,2
